Date,Open,High,Low,Close,Volume,Daily_Return,Log_Return,MA_50,MA_200,Price_MA50_Ratio,Price_MA200_Ratio,Volatility_20d,Volume_MA_20,Volume_Ratio,Daily_Range,Daily_Range_Abs,Gap,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR_14,Year,Month,Day,DayOfWeek,Quarter,Cumulative_Return,Drawdown
2007-10-01,4813.35009765625,4813.35009765625,4696.0,4766.9501953125,0,-0.7753631923237747,-0.7783847616150211,,,,,,,,2.461743732326892,117.35009765625,0.19045630847518885,,44.68883234293389,20.70181665503813,23.987015687895763,,,,,,,2007,10,1,0,4,1.0422867135778822,-1.022590382516364
2007-10-03,4735.85009765625,4943.64990234375,4735.85009765625,4920.10009765625,0,3.212743915267824,3.16221469864558,,,,,,,,4.223487338936214,207.7998046875,-0.6524107947851386,,61.016382595642426,28.764729843158992,32.25165275248344,,,,,,,2007,10,3,2,4,1.0757727165480004,0.0
2007-10-04,4917.2998046875,4922.5498046875,4843.35009765625,4908.0,0,-0.24593194073457836,-0.246234850067729,,,,,,,,1.613685962331907,79.19970703125,-0.05691536580899958,,72.14802947523549,37.44138976957429,34.706639705661196,,,,,,,2007,10,4,3,4,1.0731270478283008,-0.24593194073457836
2007-10-05,4908.89990234375,4912.5498046875,4842.7001953125,4868.4501953125,0,-0.8058232413916011,-0.809087545045313,,,,,,,,1.4347401446615073,69.849609375,0.018335418576813367,67.85759482068369,76.89223529499941,45.33155887465932,31.560676420340087,,,,,,114.77486746651786,2007,10,5,4,4,1.0644795406672407,-1.0497734053897423
2007-10-08,4887.25,4943.89990234375,4846.5498046875,4895.89990234375,0,0.5638284449880793,0.5622448820084824,,,,,,,,1.9884004901662076,97.35009765625,0.38615583878419985,68.89176197352297,81.92266109594038,52.649779318915535,29.27288177702485,,,,,,113.83203125,2007,10,8,0,4,1.070481379108601,-0.4918638814691567
2007-10-09,4896.85009765625,5025.35009765625,4880.60009765625,5015.39990234375,0,2.4408178758473564,2.4115059261452902,,,,,,,,2.8861108349975595,144.75,0.019407980789091,72.62365438672572,94.46304984487233,61.0124334241069,33.45061642076543,,,,,,121.68917410714286,2007,10,9,1,4,1.096609879967501,0.0
2007-10-10,5027.0498046875,5187.35009765625,5027.0498046875,5171.60009765625,0,3.1144115794137672,3.0668977801690622,,,,,,,,3.099626613461422,160.30029296875,0.23228262093927696,74.35997707422808,115.67205319338154,71.94435737796184,43.72769581541971,,,,,,125.11418805803571,2007,10,10,2,4,1.1307628250502042,0.0
2007-10-11,5109.75,5109.75,4899.9501953125,4947.2998046875,0,-4.337154627837558,-4.434020353934847,,,,,,,,4.240693165365024,209.7998046875,-1.1959566959610863,66.45943407204038,113.07769280859884,80.17102446408924,32.9066683445096,,,,,,136.72492327008928,2007,10,11,3,4,1.0817198928536726,-4.337154627837558
2007-10-12,4898.89990234375,4903.2001953125,4802.2001953125,4877.85009765625,0,-1.4037901435738243,-1.4137364708319826,,,,,,,,2.0705843348595177,101.0,-0.9783094668710344,61.514542149045226,104.21629202818713,84.98007797690883,19.236214051278296,,,,,,135.99989536830358,2007,10,12,4,4,1.0665348156167154,-5.68006022223424
2007-10-15,4891.75,4967.0,4863.0,4912.5498046875,0,0.7113729683477343,0.7088546468993517,,,,,,0.0,,2.117026882877897,104.0,0.28495960444599844,64.91658817390413,98.85401685482248,87.75486575249157,11.099151102330907,4784.8125,5142.487898762653,4427.137101237347,715.3507975253051,0.6785659639010626,136.871337890625,2007,10,15,0,4,1.0741218559930301,-5.00909366689336
2007-10-16,4912.7001953125,4955.35009765625,4815.10009765625,4836.4501953125,0,-1.5490857579171347,-1.5612094586675447,,,,,2.0334515004780624,0.0,,2.8998541148202177,140.25,0.003061355731325084,61.95499688053823,87.45563849985228,87.69502030196372,-0.23938180211143845,4797.95751953125,5142.005932910607,4453.909106151893,688.0968267587141,0.5559407837448838,141.76419503348214,2007,10,16,1,4,1.0574827872991668,-6.4805842682159165
2007-10-17,4742.5498046875,4897.64990234375,4572.2001953125,4882.89990234375,0,0.9604090842550095,0.955826474049132,,,,,2.0379050873725166,0.0,,6.665090694876562,325.44970703125,-1.941514681904685,58.006251399290704,81.23402936953607,86.4028221154782,-5.1687927459421275,4813.2650146484375,5142.810245030996,4483.719784265879,659.0904607651173,0.6056530049220794,151.83562360491072,2007,10,17,2,4,1.067638948052821,-5.582415303985666
2007-10-18,4939.10009765625,5037.5,4846.7001953125,4904.2998046875,0,0.4382621551074273,0.4373045832882706,,,,,2.001668474309267,0.0,,3.8904596432937213,190.7998046875,1.150959397826779,54.27834723975608,77.14092007412182,84.55044170720693,-7.409521633085106,4825.115014648438,5149.565422861599,4500.664606435277,648.9008164263214,0.6220291114367138,155.63560267857142,2007,10,18,3,4,1.0723180055153236,-5.168618762496536
2007-10-19,4959.35009765625,4979.7001953125,4818.0498046875,4894.0498046875,0,-0.20900027339688654,-0.20921898375825618,,,,,1.9225192891045257,0.0,,3.3029984792997396,161.650390625,1.1224903688826948,54.370760757308425,72.23730544011778,82.08781445378911,-9.850509013671328,4841.5150146484375,5143.188013760018,4539.842015536857,603.3459982231616,0.5870724098506928,159.08206612723214,2007,10,19,4,4,1.0700768579521125,-5.366816608548963
2007-10-22,4824.10009765625,4858.85009765625,4779.39990234375,4807.0,0,-1.7786865308179745,-1.7946952740057667,,,,,1.9770661805565006,0.0,,1.6528020659975038,79.4501953125,-1.4292806535040259,51.85820362624058,60.628081003190346,77.79586776366935,-17.167786760479004,4851.672509765625,5132.619975052493,4570.725044478758,561.8949305737351,0.42049668481612473,158.88919503348214,2007,10,22,0,4,1.0510435450103182,-7.050044295216972
2007-10-23,4839.89990234375,4890.25,4797.25,4807.25,0,0.005200748907840946,0.00520061367358371,,,,,1.9584888473543631,0.0,,1.934577981174268,93.0,0.684416524729561,43.89833596020878,50.86155950983448,72.40900611290238,-21.547446603067897,4864.022509765625,5110.650442562157,4617.394576969093,493.2558655930643,0.38490251464650177,150.689208984375,2007,10,23,1,4,1.0510982071460062,-7.045210201410823
2007-10-24,4860.7001953125,4884.39990234375,4739.85009765625,4756.85009765625,0,-1.0484144228769088,-1.0539490044422501,,,,,1.9751211890842515,0.0,,3.0387714920577635,144.5498046875,1.1118663542045868,42.152527755342305,38.60960248893116,65.64912538810813,-27.039522899176973,4874.835009765625,5076.650985350615,4673.019034180635,403.6319511699803,0.20769184211661137,155.35707310267858,2007,10,24,2,4,1.040078341943687,-8.019761624414134
2007-10-25,4757.89990234375,4789.4501953125,4719.75,4766.2001953125,0,0.19656069592894898,0.19636776816509782,,,,,1.8127349096805088,0.0,,1.462384970338621,69.7001953125,0.022069324572940606,44.51947527158181,29.316372129019328,58.38257473629037,-29.066202607271045,4877.975024414062,5070.290746748563,4685.659302079562,384.6314446690012,0.2093975787711497,155.34640066964286,2007,10,25,3,4,1.0421227271708178,-7.838964627745981
2007-10-26,4766.75,4844.64990234375,4742.64990234375,4824.64990234375,0,1.2263376408052418,1.218879037288151,,,,,1.7518383009418603,0.0,,2.1141430376212327,102.0,0.011535492949723896,46.30388021653911,26.363916172846075,51.97884302360152,-25.614926850755445,4878.397509765625,5070.17820704182,4686.616812489429,383.561394552391,0.3598722181501158,155.67853655133928,2007,10,26,4,4,1.0549026704374995,-6.708759160820199
2007-10-29,4838.0,4900.89990234375,4836.4501953125,4860.7998046875,0,0.7492751406934062,0.7464820179503429,,,,,1.7578788096971123,0.0,,1.325907455993108,64.44970703125,0.2767060393286713,41.22087706660322,26.634047833774275,46.90988398563607,-20.275836151861796,4881.227490234375,5070.045688643474,4692.409291825276,377.6363968181977,0.44590647056536364,150.78567940848214,2007,10,29,0,4,1.0628067939055985,-6.009751084767823
2007-10-30,4869.85009765625,4888.35009765625,4801.60009765625,4824.4501953125,0,-0.7478112828252281,-0.7506214097953169,,,,,1.7571893965825558,0.0,,1.798132356807983,86.75,0.18618937895821944,27.180645612710677,23.642483597080172,42.25640390792489,-18.61392031084472,4884.102490234375,5067.260478306024,4700.944502162726,366.31597614329803,0.33715617443193363,144.699951171875,2007,10,30,1,4,1.0548590047861395,-6.712620770911448
2007-10-31,4828.35009765625,4833.25,4759.4501953125,4793.64990234375,0,-0.6384207883144088,-0.6404674091813058,,,,,1.5991122705860077,0.0,,1.539532635694092,73.7998046875,0.08083620279755808,36.454160457125546,18.572232022708704,37.519569530881654,-18.94733750817295,4877.77998046875,5064.403096961487,4691.1568639760135,373.2462329854734,0.27459898938008975,130.56780133928572,2007,10,31,2,4,1.0481245656121783,-7.308186792783644
2007-11-01,4811.9501953125,4836.2001953125,4738.64990234375,4751.7998046875,0,-0.873032000851548,-0.8768652518701838,,,,,1.6078791665331635,0.0,,2.0529125169061144,97.55029296875,0.381761149469895,38.31890642039104,11.049694001575517,32.225594425020425,-21.175900423444908,4869.969970703125,5064.187277755419,4675.752663650831,388.43461410458804,0.19577848697127936,127.17142159598214,2007,11,1,3,4,1.0389741027455976,-8.117415984252185
2007-11-02,4686.7998046875,4758.75,4655.2998046875,4745.0498046875,0,-0.14205143897983996,-0.14215242768502356,,,,,1.600446476200184,0.0,,2.1801709059050234,103.4501953125,-1.3679027457318291,33.629745150102025,4.491583654516035,26.678792270919548,-22.187208616403513,4863.799951171875,5065.9010600744705,4661.69884226928,404.20221780519023,0.2062110467152154,127.13214983258929,2007,11,2,4,4,1.0374982250820197,-8.247936517018417
2007-11-05,4743.5,4769.0,4667.14990234375,4680.2001953125,0,-1.3666792140081818,-1.3761042462024047,,,,,1.6154297276044778,0.0,,2.176191047516706,101.85009765625,-0.032661505174697895,34.38588718413138,-5.870911338531187,20.168851549029405,-26.03976288756059,4853.014965820313,5070.350613027986,4635.67931861264,434.671294415346,0.10242423935480499,124.38929966517857,2007,11,5,0,4,1.02331895249412,-9.501892897063923
2007-11-06,4679.2001953125,4716.9501953125,4646.7001953125,4654.7001953125,0,-0.5448484880099747,-0.546338200967456,,,,,1.4904407511105298,0.0,,1.50922716936195,70.25,-0.02136660737294015,26.19939316099159,-15.956958283642052,12.943689582495114,-28.900647866137167,4834.97998046875,5055.419679113513,4614.540281823987,440.8793972895255,0.09109047448216262,106.16074916294643,2007,11,6,1,4,1.0177434146539361,-9.99497046529192
2007-11-07,4597.75,4633.75,4489.5,4511.60009765625,0,-3.074313954749619,-3.1225624351939993,,,,,1.3681493312622954,0.0,,3.197313522422722,144.25,-1.2234986770974317,17.334862649882098,-35.09267854331756,3.336415957332579,-38.42909450065014,4801.97998046875,5007.3301736924595,4596.6297872450405,410.7003864474191,-0.20703581587614744,104.33220563616071,2007,11,7,2,4,0.9864547868336849,-12.76200764825396
2007-11-08,4493.4501953125,4493.4501953125,4431.39990234375,4461.35009765625,0,-1.1137955251420584,-1.1200446726441546,,,,,1.0712164127617998,0.0,,1.3908411492150738,62.05029296875,-0.4022941295966983,16.2532911998818,-53.69368241009124,-8.069603716152185,-45.624078693939055,4777.6824951171875,5021.945012950389,4533.419977283986,488.5250356664037,-0.14752545799300568,98.51433454241071,2007,11,8,3,4,0.9754676975603818,-13.733660503291478
2007-11-12,4395.60009765625,4395.60009765625,4297.0,4331.35009765625,0,-2.9139161275035352,-2.9572138443757567,,,,,1.1847303958962727,0.0,,2.2764287216035433,98.60009765625,-1.4737691183335166,15.232777013604505,-78.02559504177862,-22.06080198127747,-55.964793060501144,4750.357495117188,5060.756488472625,4439.95850176175,620.7979867108752,-0.1749496719229574,102.06434849330357,2007,11,12,0,4,0.9470433870025824,-16.247389282493018
2007-11-13,4320.10009765625,4369.5,4270.0,4281.2001953125,0,-1.1578353449398282,-1.1645904509963527,,,,,1.1502547633989741,0.0,,2.3241146281583114,99.5,-0.2597342571335326,14.163065287853073,-100.20044079440413,-37.688729743902805,-62.511711050501326,4718.790014648437,5083.416110612279,4354.163918684595,729.2521919276842,-0.10005279953869572,102.52863420758929,2007,11,13,1,4,0.9360781839359512,-17.21710661169018
2007-11-14,4376.0498046875,4473.7001953125,4375.75,4466.60009765625,0,4.330559046193283,4.23941249188496,,,,,1.5852916226952614,0.0,,2.1929475030436953,97.9501953125,2.2154911017441123,33.298793891688504,-101.64227427921833,-50.47943865096591,-51.16283562825242,4700.297509765625,5077.109422418558,4323.485597112693,753.6238253058655,0.1899017729242742,105.95364815848214,2007,11,14,2,4,0.9766156024098314,-13.63214453336219
2007-11-15,4465.7998046875,4465.7998046875,4369.89990234375,4386.0,0,-1.8045066917574126,-1.8209864672206397,,,,,1.5823345212785302,0.0,,2.1865002814352485,95.89990234375,-0.017917273793325177,29.780870493703546,-108.04323680224388,-61.99219828122151,-46.05103852102237,4675.4525146484375,5066.815342248465,4284.08968704841,782.7256552000545,0.1301992751541315,107.88221958705357,2007,11,15,3,4,0.958992508511599,-15.190658264785029
2007-11-16,4382.35009765625,4398.9501953125,4336.89990234375,4374.60009765625,0,-0.25991569411194515,-0.2602540613924538,,,,,1.567636288776256,0.0,,1.4184220633560143,62.05029296875,-0.08321710770063839,24.80545821328799,-112.73636789126977,-72.14103220323116,-40.5953356880386,4648.967529296875,5046.762796422021,4251.172262171729,795.590534250292,0.1551398994469317,105.02866908482143,2007,11,16,4,4,0.9564999364766196,-15.411091054027892
2007-11-19,4365.2001953125,4436.9501953125,4356.35009765625,4390.85009765625,0,0.371462525425037,0.37077430717479143,,,,,1.5797692602035656,0.0,,1.8356376524735554,80.60009765625,-0.21487455159126712,23.09189981072626,-113.83228121866887,-80.47928200631871,-33.352999212350156,4623.807543945312,5019.985041020692,4227.630046869933,792.354994150759,0.20599359124536773,105.33939034598214,2007,11,19,0,4,0.9600529752963445,-15.096874956627705
2007-11-20,4385.7001953125,4385.7001953125,4268.64990234375,4280.60009765625,0,-2.5109032999976355,-2.542964295551162,,,,,1.6182643529394212,0.0,,2.734436534560618,117.05029296875,-0.11728713641349126,21.290178233114048,-122.18854059234309,-88.82113372352359,-33.3674068688195,4597.487548828125,5011.942403463354,4183.032694192896,828.9097092704578,0.11770570711401751,107.87154715401786,2007,11,20,1,4,0.9359469734579031,-17.22871032514285
2007-11-21,4268.2001953125,4300.7001953125,4179.9501953125,4201.25,0,-1.8537143355132901,-1.8711109440829807,,,,,1.6370145984768616,0.0,,2.8741445998214816,120.75,-0.28967672898338015,20.25208011208356,-133.67292777116472,-97.79149253305182,-35.8814352381129,4567.187548828125,5005.020257856189,4129.35483980006,875.665418056129,0.08210345951486613,111.22513253348214,2007,11,21,2,4,0.9185971902381111,-18.763053587534916
2007-11-22,4232.85009765625,4232.85009765625,4141.2001953125,4172.75,0,-0.6783695328771211,-0.6806809180788568,,,,,1.6344684420896063,0.0,,2.196390925498772,91.64990234375,0.7521594205593573,20.527305189447333,-143.42083307911616,-106.9173606422647,-36.50347243685147,4537.9825439453125,4999.812653171869,4076.152434718756,923.660218453113,0.10458127713134534,110.80367606026786,2007,11,22,3,4,0.9123657067696705,-19.314140281436785
2007-11-23,4177.7001953125,4271.10009765625,4177.7001953125,4238.60009765625,0,1.5780983202025034,1.5657758203688439,,,,,1.6995938587900565,0.0,,2.203555423768235,93.39990234375,0.11863148553112456,25.685349776758187,-144.17065613608338,-114.36801974102843,-29.802636395054947,4511.6025390625,4978.787151753443,4044.417926371557,934.3692253818863,0.20782166836170027,110.43938337053571,2007,11,23,4,4,0.9267637346623064,-18.040838084577192
2007-11-26,4255.5,4353.2998046875,4255.5,4332.2001953125,0,2.208278570748079,2.184249212856801,,,,,1.7670962351900479,0.0,,2.257508893363717,97.7998046875,0.39871424419338036,33.74135972296364,-135.64847944590292,-118.62411168200333,-17.02436776389959,4486.980053710938,4936.260919956923,4037.6991874649525,898.5617324919708,0.32774710651299527,111.35721261160714,2007,11,26,0,4,0.9472292596163188,-16.23095147523419
2007-11-27,4338.0,4363.35009765625,4284.89990234375,4355.9501953125,0,0.5482202790558333,0.5467230213714802,4665.4290234375,,-6.633448426077981,,1.7600405756955089,0.0,,1.8009892628460575,78.4501953125,0.13387665449476382,36.019470008491055,-125.53112187444094,-120.00551372049085,-5.525608153950088,4461.737573242188,4878.109654021023,4045.365492463353,832.7441615576699,0.37296533219541306,111.94294084821429,2007,11,27,1,4,0.9524221625066859,-15.771712563649299
2007-11-28,4367.25,4393.0,4300.64990234375,4312.39990234375,0,-0.9997885883914592,-1.0048200384988215,4660.206025390625,,-7.463320744874602,,1.7625654552055157,0.0,,2.1415012463491285,92.35009765625,0.259410787103578,39.7202954380066,-119.64796057380045,-119.93400309115279,0.28604251735234243,4436.13505859375,4820.327619814166,4051.942497373334,768.3851224408318,0.3389672670171619,106.73936244419643,2007,11,28,2,4,0.9428999544126329,-16.613817369635488
2007-11-29,4342.35009765625,4400.5498046875,4258.5498046875,4284.7001953125,0,-0.6423269561850131,-0.644398752346874,4654.365029296875,,-7.942325787889903,,1.762576594710416,0.0,,3.314117523446547,142.0,0.6945134029945215,40.66677845856176,-115.88479988121708,-119.12416244916565,3.239362567948575,4410.687573242188,4761.110717023142,4060.2644294612337,700.846287561908,0.32023536378002315,111.15363420758929,2007,11,29,3,4,0.9368434538355843,-17.149429298403984
2007-11-30,4303.2998046875,4452.39990234375,4303.2998046875,4431.14990234375,0,3.417968594196319,3.360853849540974,4649.64203125,,-4.699117210266435,,1.9695506148588025,0.0,,3.3648172808910637,149.10009765625,0.4340936011193534,55.18279107461454,-99.93323239728579,-115.28597643878969,15.352744041503897,4394.655078125,4706.59405260198,4082.7161036480197,623.8779489539606,0.5584967368696712,111.39289202008929,2007,11,30,4,4,0.9688644688644686,-14.317622811711006
2007-12-03,4434.60009765625,4562.39990234375,4434.60009765625,4539.0,0,2.433907677084113,2.404760146501448,4649.10103515625,,-2.368222035263845,,2.0644574116311767,0.0,,2.8155938463868693,127.7998046875,0.0778623018525079,62.631053634860365,-77.69329871624541,-107.76744089428084,30.07414217803543,4384.352587890625,4658.939091950827,4109.766083830423,549.1730081204041,0.7816005335707783,113.66074916294643,2007,12,3,0,4,0.9924457355527012,-12.232192855417068
2007-12-04,4538.89990234375,4558.0,4505.2998046875,4530.5498046875,0,-0.18616865636703617,-0.18634216559007202,4647.635029296875,,-2.519243096140622,,2.046189030338682,0.0,,1.1632185404511861,52.7001953125,-0.0022052799350077107,53.79050944349676,-60.057545188036784,-98.22546175303204,38.16791656499525,4376.870068359375,4624.327608116767,4129.4125286019835,494.91507951478343,0.810517385081079,103.675048828125,2007,12,4,1,4,0.9905981126616508,-12.395589002700957
2007-12-05,4530.14990234375,4550.39990234375,4499.39990234375,4527.64990234375,0,-0.06400773567811768,-0.06402822937475161,4646.98302734375,,-2.5679698913858906,,2.0440376644637976,0.0,,1.126412180712111,51.0,-0.00882679500258984,59.247886941403074,-45.78727414705554,-87.73782423183674,41.9505500847812,4370.517553710937,4593.230610291586,4147.804497130288,445.4261131612984,0.8527686051399322,100.41074916294643,2007,12,5,2,4,0.9899640532400659,-12.451662602534485
2007-12-06,4529.75,4594.5498046875,4529.75,4555.7998046875,0,0.6217331938403126,0.6198084069249556,4647.287021484375,,-1.968615589567213,,1.9264389679624603,0.0,,1.4223584763497936,64.7998046875,0.04638383491539129,61.57677513546902,-31.83949380949616,-76.55815814736862,44.718664337872454,4372.7275390625,4602.112436964136,4143.342641160864,458.76979580327134,0.8990503893231555,100.75714983258929,2007,12,6,3,4,0.9961189883661463,-11.907345528279123
2007-12-07,4644.2998046875,4723.4501953125,4493.14990234375,4711.4501953125,0,3.4165327121014055,3.3594654137762756,4647.44802734375,,1.3771465026007013,,2.0431899356466183,0.0,,4.888097792010612,230.30029296875,1.9425787741801477,67.38611322505358,-8.132347069989919,-62.87299593189287,54.740648861902955,4385.2325439453125,4658.105900382575,4112.35918750805,545.7467128745247,1.0977455176027597,111.45002092633929,2007,12,7,4,4,1.0301517194551293,-8.897631171294318
2007-12-10,4729.25,4763.35009765625,4663.89990234375,4679.14990234375,0,-0.6855700820287969,-0.6879309099895603,4644.707021484375,,0.7415512044151917,,1.9159158144204433,0.0,,2.12539023942546,99.4501953125,0.377798850664055,73.6093499076718,7.95764306824185,-48.70686813186593,56.66451120010778,4402.622534179687,4703.890114648102,4101.354953711272,602.5351609368299,0.9589398031711781,109.82502092633929,2007,12,10,0,4,1.0230893074670397,-9.522201756003456
2007-12-11,4695.0498046875,4714.9501953125,4650.10009765625,4690.0498046875,0,0.232946209701268,0.2326753106360345,4642.424013671875,,1.0258819719044965,,1.8811620519340444,0.0,,1.382716609777473,64.85009765625,0.3398032265601464,81.51105179328016,21.34258318609318,-34.69697786827411,56.03956105436729,4423.065014648438,4744.454559478033,4101.675469818842,642.7790896591905,0.9153601047921782,105.83217075892857,2007,12,11,1,4,1.0254725552306432,-9.311437154372914
2007-12-12,4652.7998046875,4667.4501953125,4569.89990234375,4657.5498046875,0,-0.6929563939282235,-0.695368486372194,4640.236005859375,,0.37312323783236234,,1.661654241056175,0.0,,2.0944551762081516,97.55029296875,-0.7942346361177286,81.09283224207107,28.993546717901154,-21.95887295103906,50.95241966894021,4432.6125,4770.375453789171,4094.84954621083,675.525907578341,0.832981018439198,107.86788504464286,2007,12,12,2,4,1.0183664775911934,-9.939869349173303
2007-12-13,4658.89990234375,4665.7001953125,4566.25,4580.25,0,-1.659666733133014,-1.6735935085218538,4633.43900390625,,-1.1479379325250338,,1.6526459605071702,0.0,,2.17128312455652,99.4501953125,0.028987294025094926,71.59470171369033,28.491114390623807,-11.868875482706487,40.35998987333029,4442.325,4785.571287103415,4099.078712896585,686.4925742068299,0.7009125883981455,107.94646344866071,2007,12,13,3,4,1.0014649879412338,-11.434567377401194
2007-12-14,4580.5498046875,4604.60009765625,4551.10009765625,4569.7001953125,0,-0.23033250777796388,-0.23059818113179326,4626.6730078125,,-1.2313991588296158,,1.6521977733026523,0.0,,1.170755141767925,53.5,0.006545596583155941,66.7725988700565,26.931205903974842,-4.108859205370221,31.040065109345065,4452.080004882812,4798.298718909831,4105.861290855793,692.4374280540378,0.6698639987734871,103.57505580357143,2007,12,14,4,4,0.9991582885199906,-11.63856235938523
2007-12-17,4607.5,4611.35009765625,4447.4501953125,4467.35009765625,0,-2.2397551979720376,-2.2652186455544134,4618.651005859375,,-3.275867953893452,,1.7413057113764463,0.0,,3.6688394408519365,163.89990234375,0.827183470947924,57.08110148191417,17.237466895941907,0.16040601489220485,17.077060881049704,4455.905004882812,4800.963841031791,4110.846168733833,690.117672297958,0.5165842627030951,109.67860630580357,2007,12,17,0,4,0.9767795888168956,-13.617642251943717
2007-12-18,4469.60009765625,4488.5,4402.5,4452.0498046875,0,-0.34249146886377035,-0.34307931349057197,4609.77400390625,,-3.4215169569071557,,1.634361056473212,0.0,,1.931694472722471,86.0,0.050365428068430085,59.207482320853565,8.22568257139028,1.77346132619182,6.45222124519846,4464.477490234375,4799.573675605899,4129.381304862852,670.1923707430469,0.4814565398094632,109.22502790178571,2007,12,18,1,4,0.9734342020555952,-13.913494457834197
2007-12-19,4468.60009765625,4512.0,4447.35009765625,4475.75,0,0.5323434452046527,0.530931506179643,4598.981005859375,,-2.6795284803823094,,1.5613097863765746,0.0,,1.4444484688320391,64.64990234375,0.3717454587171157,62.6631972088989,2.9620416859561374,2.0111773981446834,0.9508642878114539,4478.202490234375,4789.547872745222,4166.857107723527,622.6907650216945,0.49606146361542847,103.70002092633929,2007,12,19,2,4,0.9786162152236183,-13.45521858837474
2007-12-20,4462.60009765625,4614.14990234375,4450.5,4593.7998046875,0,2.6375424160755223,2.6033590307726837,4587.425,,0.13896259203147743,,1.6235871524149963,0.0,,3.5624082306930775,163.64990234375,-0.293803325559962,61.202544884906445,8.22142949510635,3.2532278175370166,4.968201677569333,4499.25498046875,4778.970293512659,4219.53966742484,559.4306260878184,0.6690018740659881,103.41074916294643,2007,12,20,3,4,1.0044276329907342,-11.172563269743286
2007-12-24,4608.39990234375,4885.14990234375,4608.39990234375,4872.2001953125,0,6.060350961330996,5.8838094798304565,4585.9230078125,,6.242520579004562,,2.0376342553509583,0.0,,5.680185314763106,276.75,0.31782180932987336,68.58337046045989,34.45691914478175,9.493966082985963,24.962953061795787,4530.934985351562,4829.252311567085,4232.61765913604,596.6346524310447,1.071983555716082,114.84647042410714,2007,12,24,0,4,1.0652994727025624,-5.789308853935493
