Open,High,Low,Close,Volume,Daily_Return,Log_Return,MA_50,MA_200,Price_MA50_Ratio,Price_MA200_Ratio,Volatility_20d,Volume_MA_20,Volume_Ratio,Daily_Range,Daily_Range_Abs,Gap,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR_14,Year,Month,Day,DayOfWeek,Quarter,Cumulative_Return,Drawdown,Day_Name_Friday,Day_Name_Monday,Day_Name_Thursday,Day_Name_Tuesday,Day_Name_Wednesday,Quarter_Name_Q1,Quarter_Name_Q2,Quarter_Name_Q3,Quarter_Name_Q4,Trend_Down,Trend_Up
-0.9838033868459235,-0.9859299250314301,-0.9860211422651531,-0.987731353639175,-0.01570881308551959,-0.5173292402350018,-0.5110624714871271,,,,,0.542427904875286,-0.07051035776594912,,0.010846975672867088,-0.7513695278386251,0.14266711823847905,-1.4875106592213847,-0.03910410698602222,0.01745541670052951,-0.2012758075822095,-0.98367572388604,-0.9865034807783506,-0.9789247553633504,-0.8126472936372721,-0.6632922374739927,-0.6606306341120357,-1.7688814024418122,1.0133396403721533,1.622976273834288,-0.7014879771056649,1.3440734298942676,-0.9879503160288665,0.6013958662531476,0,0,0,1,0,0,0,0,1,1,0
-0.9873118038941779,-0.9905533927993024,-0.9896153331579368,-0.990337133510851,-0.01570881308551959,-0.446716481259288,-0.4400018294835174,,,,,0.30815949438840384,-0.07051035776594912,,-0.21305792481489422,-0.8035413493153593,0.00996534396202006,-0.9613069215066089,-0.05376466145488777,0.0030243617282896774,-0.2047613581818819,-0.9842113918352539,-0.9867344501824958,-0.9797944883373764,-0.8079060595085283,-0.8552148801927747,-0.7208925535607636,-1.7688814024418122,1.0133396403721533,1.736957933578582,0.007008785175252158,1.3440734298942676,-0.9905561010054804,0.5516709746245452,0,0,0,0,1,0,0,0,1,1,0
-0.9886982544236363,-0.9903058409161576,-0.9913890080515537,-0.993877753796865,-0.01570881308551959,-0.5981605813885407,-0.5925027134832159,,,,,0.3211519293501132,-0.07051035776594912,,0.23144476343267636,-0.7078589132830153,0.38900730361372066,-0.8554963079235824,-0.07551596447905903,-0.013104056471132415,-0.22805880314866595,-0.9848730866478482,-0.9867518953980334,-0.9811633109997734,-0.7975151501147996,-1.0970326523668943,-0.735375301404002,-1.7688814024418122,1.3031323419545957,-1.6824918587502335,0.7155055474561692,1.3440734298942676,-0.9940967282278619,0.4841069559083973,0,0,1,0,0,0,0,0,1,1,0
-0.999278489702298,-0.9968047129122973,-0.9984964067701925,-0.9944488202523581,-0.01570881308551959,-0.12630464489056936,-0.11853749493588327,,,,,0.3101367711545729,-0.07051035776594912,,0.3416296344847393,-0.6840902639012425,-1.8148512960231256,-1.1215717095993032,-0.09447863971235158,-0.03000272770057348,-0.2386310408936505,-0.9853958350233246,-0.9866133660127895,-0.9824121385139738,-0.7867279740409133,-1.065026026194082,-0.7355427629629455,-1.7688814024418122,1.3031323419545957,-1.5685101990059398,1.4240023097370862,1.3440734298942676,-0.9946677958021214,0.4732095589637122,1,0,0,0,0,0,0,0,1,1,0
-0.9944850455607622,-0.9959446319571538,-0.9974859296230015,-0.9999352552991572,-0.01570881308551959,-0.9168152491230815,-0.9145631311960131,,,,,0.3323417705704017,-0.07051035776594912,,0.33818373055045337,-0.6905364994407666,-0.1329951985968631,-1.0786662124685005,-0.12444163465461895,-0.04983565934769187,-0.27890572665583274,-0.986309581494225,-0.986253697326511,-0.9847242425436623,-0.7658829997224678,-1.383439304084501,-0.7472387482027334,-1.7688814024418122,1.3031323419545957,-1.226565219773058,-1.409984739386582,1.3440734298942676,-1.0001542415972995,0.3685144574722812,0,1,0,0,0,0,0,0,1,1,0
-0.9999209619695589,-1.0003121486138038,-0.999229709482143,-1.0020926174643534,-0.01570881308551959,-0.38631453941098026,-0.3792788241484135,,,,,0.1471096019879663,-0.07051035776594912,,-0.2392974829787834,-0.8178422746654783,-0.11876826180020875,-1.543189516310544,-0.15360528431684764,-0.07184755615956154,-0.3088134801627842,-0.9878375765429471,-0.9874606027037551,-0.9866026647925762,-0.7616358166970588,-1.4182107872404026,-0.824968425218995,-1.7688814024418122,1.3031323419545957,-1.1125835600287644,-0.7014879771056649,1.3440734298942676,-1.0023116079889465,0.3273465134590256,0,0,0,1,0,0,0,0,1,1,0
-1.0068067753145717,-1.0072935050481948,-1.0126344264309064,-1.014199234582764,-0.01570881308551959,-2.019112125151964,-2.041208005194524,,,,,-0.03412481990211419,-0.07051035776594912,,1.222308141608709,-0.5197220767753488,-1.6329614202845772,-2.046186402204547,-0.20893592522350204,-0.10111670149637024,-0.40842406758001887,-0.9906334666213087,-0.9913477997815894,-0.9881941976444516,-0.7822823467514063,-2.3328488973487045,-0.8327656495638395,-1.7688814024418122,1.3031323419545957,-0.9986019002844705,0.007008785175252158,1.3440734298942676,-1.0144182488252191,0.09632154057259945,0,0,0,0,1,0,0,0,1,1,0
-1.0156242985168666,-1.0190661089527884,-1.0175887164827053,-1.018450507084768,-0.01570881308551959,-0.7535760659504809,-0.7493784117414807,,,,,-0.47417585448292415,-0.07051035776594912,,-0.34180033930806086,-0.8508760352438207,-0.5985806406196251,-2.1075576243510787,-0.26272044190169463,-0.13586583642923492,-0.4836405881149906,-0.9926920453553564,-0.9901664451396769,-0.9938110436042545,-0.7290397481958909,-2.150273783960727,-0.8575740533359364,-1.7688814024418122,1.3031323419545957,-0.8846202405401766,0.7155055474561692,1.3440734298942676,-1.0186695296558173,0.015196474428831326,0,0,1,0,0,0,0,0,1,1,0
-1.023896562391338,-1.0272767436311376,-1.0290492152771122,-1.0294488240053759,-0.01570881308551959,-1.915573575790752,-1.9345411846302056,,,,,-0.3059494888446191,-0.07051035776594912,,0.424973098864016,-0.7036296162399952,-1.9481994872445534,-2.1654642960089654,-0.33307579315716984,-0.17849087568964522,-0.5917426399894445,-0.9950071270641817,-0.9870292148247561,-1.0021160632128836,-0.6385471381695013,-2.2344100443688584,-0.8424361827865291,-1.7688814024418122,1.3031323419545957,-0.4286936015630012,-1.409984739386582,1.3440734298942676,-1.029667868123036,-0.19467931857992188,0,1,0,0,0,0,0,0,1,1,0
-1.0302793452140662,-1.029466811623482,-1.0313515492970995,-1.0336916280016382,-0.01570881308551959,-0.7820042506352682,-0.778115013141458,,,,,-0.3570419639560938,-0.07051035776594912,,0.4662612646664516,-0.7000042234724203,-0.419013695360772,-2.2261625660620656,-0.3971940186981498,-0.22610231123774954,-0.6601842624039792,-0.9976816484411953,-0.9851975799140853,-1.0097398000604834,-0.5643497756633374,-2.0046297934281205,-0.8404563885834587,-1.7688814024418122,1.3031323419545957,-0.3147119418187073,-0.7014879771056649,1.3440734298942676,-1.0339106804313014,-0.27564278414689164,0,0,0,1,0,0,0,0,1,1,0
-1.0255493474792883,-1.02072333811026,-1.0223340743854825,-1.0180063442860512,-0.01570881308551959,2.7608142733856784,2.7080218168421655,,,,,0.28767745947757983,-0.07051035776594912,,0.3526920698910279,-0.7062478461768602,2.6987546418390806,-1.1403507585467998,-0.4013630580503585,-0.26506998641472357,-0.5415428730257185,-0.9992484063480411,-0.985707365566959,-1.0124658865125837,-0.5476762781902493,-1.115062147931138,-0.8258515395502626,-1.7688814024418122,1.3031323419545957,-0.20073028207441349,0.007008785175252158,1.3440734298942676,-1.0182253659869487,0.023672227608030564,0,0,0,0,1,0,0,0,1,0,1
-1.0179618672363764,-1.0213862625507242,-1.0228329217504541,-1.0248253090387849,-0.01570881308551959,-1.1994376679859327,-1.201557848276915,,,,,0.28329507053813746,-0.07051035776594912,,0.34710983451024746,-0.7145077616576236,-0.11442351679329743,-1.339967028329215,-0.41987134276670735,-0.30014431113918405,-0.4881040353914106,-1.0013533722675891,-0.9865394622584476,-1.0159666209462683,-0.5277666857688649,-1.2982267378893024,-0.8176277790144323,-1.7688814024418122,1.3031323419545957,-0.08674862233011962,0.7155055474561692,1.3440734298942676,-1.0250443440985975,-0.10645092171649498,0,0,1,0,0,0,0,0,1,1,0
-1.0250167196416844,-1.0269956358075267,-1.0256468855526608,-1.0257897685683275,-0.01570881308551959,-0.2023873088982015,-0.19472517641948872,,,,,0.2615124657269291,-0.07051035776594912,,-0.3179197960132402,-0.8508760352438207,-0.19667451420265866,-1.622285068743357,-0.43344145915066995,-0.33106335296645467,-0.43106999985418354,-1.0035972846242556,-0.988160360557509,-1.0188916749060828,-0.5189653664232459,-1.2217100192843402,-0.8297958095367128,-1.7688814024418122,1.3031323419545957,0.027233037414174228,1.4240023097370862,1.3440734298942676,-1.0260088055175958,-0.12485525667508686,1,0,0,0,0,0,0,0,1,1,0
-1.0264665752985207,-1.023807042998214,-1.023988335687351,-1.0244149789532515,-0.01570881308551959,0.20517422776045904,0.21235292099802197,,,,,0.27949338429968085,-0.07051035776594912,,0.04332040394105019,-0.7761453400511078,-0.3625088728587908,-1.7195169006159932,-0.4366102756864613,-0.35646633979322545,-0.3553584575337847,-1.0057289377580785,-0.990324874657532,-1.0209836444434721,-0.5211789139863704,-1.0656931698389287,-0.8284708405947693,-1.7688814024418122,1.3031323419545957,0.3691780166470558,-1.409984739386582,1.3440734298942676,-1.0246340132091936,-0.09862078254899312,0,1,0,0,0,0,0,0,1,0,1
-1.0247335018168529,-1.0281074477739318,-1.0314666743254064,-1.0337423977263056,-0.01570881308551959,-1.6554243939074904,-1.6673076867536234,,,,,0.3365426514211678,-0.07051035776594912,,0.8215326672233583,-0.6293002124876433,-0.23958877103484774,-1.8217513440138924,-0.4607722711824946,-0.38188030007114415,-0.3555090754864548,-1.0079588714917354,-0.9909749815142618,-1.0249465808983713,-0.49617053885122653,-1.3365564452324066,-0.817673288105939,-1.7688814024418122,1.3031323419545957,0.48315967639134966,-0.7014879771056649,1.3440734298942676,-1.0339614502554308,-0.27661159931218515,0,0,0,1,0,0,0,0,1,1,0
-1.0346669717727541,-1.035239826426342,-1.0390302429572935,-1.0404556094317257,-0.01570881308551959,-1.231201739478935,-1.2338932830870784,,,,,0.3643302910977067,-0.07051035776594912,,0.9424969138777256,-0.6143953828620791,-0.456728924132217,-1.880655774595563,-0.49397920013010355,-0.40920904555745397,-0.38179078249018067,-1.0105260069273219,-0.9915345161557791,-1.0297164139316148,-0.4641833026987144,-1.4457825467632675,-0.8033730227962922,-1.7688814024418122,1.3031323419545957,0.5971413361356435,0.007008785175252158,1.3440734298942676,-1.0406746751125868,-0.404716712165474,0,0,0,0,1,0,0,0,1,1,0
-1.0376554750323843,-1.040933150992076,-1.0423345186341273,-1.0428667789104744,-0.01570881308551959,-0.4725038321968976,-0.4659436722086955,,,,,0.3605569177779875,-0.07051035776594912,,0.3556735083814491,-0.7316295297796919,0.8555571462833705,-1.8650387764183425,-0.5221651184476342,-0.43701155961446153,-0.3882935728334974,-1.0130003700603631,-0.9919554600921777,-1.0344439983717015,-0.43134836009462557,-1.376821608768211,-0.8051701857432498,-1.7688814024418122,1.3031323419545957,0.7111229958799373,0.7155055474561692,1.3440734298942676,-1.0430858493150157,-0.4507279437096998,0,0,1,0,0,0,0,0,1,1,0
-1.0423178571430443,-1.0377235805984915,-1.039222104125626,-1.0372957001160403,-0.01570881308551959,0.9840708122316362,0.9832516105554979,,,,,0.45707200657738395,-0.07051035776594912,,0.36187678758515074,-0.7245793899647226,0.057571892343401126,-1.5723576963015513,-0.5243332202878358,-0.45971044719954807,-0.3182428877730101,-1.0152353880579081,-0.9936550048672406,-1.0372639379523791,-0.4240219492137677,-1.0600847110988254,-0.8067235924778554,-1.7688814024418122,1.3031323419545957,0.8251046556242312,1.4240023097370862,1.3440734298942676,-1.0375147596063785,-0.3444176247457823,1,0,0,0,0,0,0,0,1,0,1
